date,PE,PB,PS,open,high,low,close
2018-08-27 08:00:43,27.329,9.244,12.805,662.0,687.3,662.0,687.3
2018-08-28 08:00:43,27.078,9.159,12.688,693.0,693.78,678.55,681.0
2018-08-29 08:00:43,27.271,9.225,12.778,682.0,688.88,679.1,685.85
2018-08-30 08:00:43,27.054,9.151,12.677,688.21,692.6,679.01,680.4
2018-08-31 08:00:43,26.211,8.866,12.281,676.25,677.0,656.5,659.19
2018-09-03 08:00:43,26.49,8.96,12.412,652.0,667.67,650.8,666.21
2018-09-04 08:00:43,26.841,9.079,12.577,666.8,676.0,661.6,675.04
2018-09-05 08:00:43,26.155,8.847,12.255,675.0,676.99,657.0,657.79
2018-09-06 08:00:43,25.607,8.662,11.998,652.0,659.26,640.0,644.0
2018-09-07 08:00:43,25.884,8.755,12.128,645.5,658.03,645.14,650.97
2018-09-10 08:00:43,25.639,8.673,12.013,652.2,653.81,640.7,644.8
2018-09-11 08:00:43,25.686,8.689,12.036,645.57,650.97,640.63,646.0
2018-09-12 08:00:43,25.05,8.473,11.738,643.0,644.87,628.01,630.0
2018-09-13 08:00:43,25.129,8.5,11.774,638.0,642.0,620.0,631.98
2018-09-14 08:00:43,25.563,8.647,11.978,633.98,649.78,628.53,642.9
2018-09-17 08:00:43,25.679,8.686,12.032,645.0,652.96,641.06,645.81
2018-09-18 08:00:43,26.509,8.967,12.421,643.0,668.0,642.22,666.7
2018-09-19 08:00:43,27.095,9.165,12.696,666.58,686.0,666.0,681.42
2018-09-20 08:00:43,26.981,9.126,12.642,685.2,686.9,677.36,678.55
2018-09-21 08:00:43,27.834,9.415,13.042,682.0,700.01,680.01,700.01
2018-09-25 08:00:43,27.715,9.375,12.986,695.0,705.77,693.26,697.02
2018-09-26 08:00:43,28.825,9.75,13.506,702.1,732.68,701.99,724.93
2018-09-27 08:00:43,28.788,9.738,13.489,727.5,728.0,715.4,724.0
2018-09-28 08:00:43,29.026,9.818,13.601,726.7,733.2,718.88,730.0
2018-10-08 08:00:43,27.283,9.229,12.784,715.41,719.0,686.15,686.15
2018-10-09 08:00:43,27.635,9.348,12.949,686.9,698.71,685.9,695.0
2018-10-10 08:00:43,26.677,9.024,12.5,697.26,698.0,669.69,670.92
2018-10-11 08:00:43,25.646,8.675,12.017,635.01,668.94,635.01,644.99
2018-10-12 08:00:43,26.561,8.985,12.446,651.0,672.68,650.58,668.0
2018-10-15 08:00:43,26.517,8.97,12.425,669.49,671.95,660.03,666.9
2018-10-16 08:00:43,26.527,8.973,12.43,665.98,679.53,662.01,667.14
2018-10-17 08:00:43,26.47,8.954,12.403,675.0,677.3,649.9,665.72
2018-10-18 08:00:43,25.684,8.688,12.035,660.0,660.0,644.97,645.94
2018-10-19 08:00:43,26.641,9.011,12.483,638.0,675.0,635.08,670.0
2018-10-22 08:00:43,27.555,9.321,12.911,675.0,702.02,675.0,693.0
2018-10-23 08:00:43,25.517,8.631,11.956,689.0,689.0,635.0,641.74
2018-10-24 08:00:43,25.328,8.567,11.868,628.11,650.0,620.0,636.99
2018-10-25 08:00:43,24.613,8.326,11.533,620.0,622.5,608.58,619.0
2018-10-26 08:00:43,24.259,8.206,11.367,619.0,625.0,607.98,610.1
2018-10-29 08:00:43,21.671,6.738,10.142,549.09,549.09,549.09,549.09
2018-10-30 08:00:43,20.681,6.43,9.679,510.0,543.0,509.02,524.0
2018-10-31 08:00:43,21.663,6.736,10.139,527.0,555.0,522.0,548.9
2018-11-01 08:00:43,22.22,6.909,10.399,555.0,585.5,551.25,563.0
2018-11-02 08:00:43,23.676,7.361,11.081,585.0,600.0,572.24,599.9
2018-11-05 08:00:43,22.725,7.066,10.636,593.0,593.0,571.77,575.8
2018-11-06 08:00:43,22.338,6.945,10.455,574.0,574.16,558.01,566.0
2018-11-07 08:00:43,22.354,6.95,10.462,569.0,574.95,562.01,566.4
2018-11-08 08:00:43,22.51,6.999,10.535,574.0,577.0,568.0,570.34
2018-11-09 08:00:43,22.18,6.896,10.381,567.22,569.0,562.0,562.0
2018-11-12 08:00:43,21.786,6.774,10.196,553.0,554.2,536.8,552.0
2018-11-13 08:00:43,22.496,6.995,10.528,546.12,570.0,543.0,570.0
2018-11-14 08:00:43,21.908,6.812,10.253,569.96,569.96,552.55,555.1
2018-11-15 08:00:43,22.09,6.868,10.338,558.8,564.8,555.5,559.7
2018-11-16 08:00:43,22.101,6.872,10.344,561.0,566.0,558.03,560.0
2018-11-19 08:00:43,22.457,6.983,10.51,560.3,572.0,559.11,569.02
2018-11-20 08:00:43,22.165,6.891,10.373,565.0,568.0,560.0,561.6
2018-11-21 08:00:43,22.287,6.93,10.431,554.0,568.9,553.68,564.7
2018-11-22 08:00:43,22.279,6.927,10.427,565.15,567.33,558.0,564.5
2018-11-23 08:00:43,21.979,6.834,10.286,564.0,567.3,556.9,556.9
2018-11-26 08:00:43,21.79,6.775,10.198,558.0,560.2,552.0,552.11
2018-11-27 08:00:43,21.632,6.726,10.124,552.0,554.99,546.5,548.1
2018-11-28 08:00:43,21.983,6.835,10.288,550.85,559.19,545.5,557.0
2018-11-29 08:00:43,21.77,6.769,10.189,566.03,569.8,549.01,551.6
2018-11-30 08:00:43,22.299,6.933,10.436,557.0,568.89,553.0,565.0
2018-12-03 08:00:43,23.727,7.377,11.105,589.0,605.0,584.77,601.2
2018-12-04 08:00:43,23.768,7.39,11.124,602.99,604.26,595.0,602.23
2018-12-05 08:00:43,24.079,7.487,11.269,597.5,616.5,595.0,610.1
2018-12-06 08:00:43,23.356,7.262,10.931,600.0,605.98,590.36,591.8
2018-12-07 08:00:43,23.167,7.203,10.842,595.6,598.86,584.7,587.0
2018-12-10 08:00:43,22.781,7.083,10.662,576.0,587.5,574.18,577.23
2018-12-11 08:00:43,23.009,7.154,10.768,577.0,586.55,577.0,582.99
2018-12-12 08:00:43,23.246,7.228,10.879,588.79,589.2,582.8,589.0
2018-12-13 08:00:43,23.749,7.384,11.115,590.0,606.88,589.6,601.75
2018-12-14 08:00:43,23.402,7.276,10.953,598.01,599.8,592.0,592.96
2018-12-17 08:00:43,23.306,7.246,10.907,592.57,595.97,585.01,590.52
2018-12-18 08:00:43,23.323,7.252,10.915,585.88,591.54,585.0,590.94
2018-12-19 08:00:43,22.804,7.09,10.673,589.0,590.99,576.03,577.8
2018-12-20 08:00:43,22.674,7.05,10.612,576.22,581.5,568.89,574.5
2018-12-21 08:00:43,22.394,6.963,10.481,571.0,573.45,562.21,567.41
2018-12-24 08:00:43,22.417,6.97,10.491,563.5,570.91,558.0,568.0
2018-12-25 08:00:43,22.33,6.943,10.451,562.22,567.5,553.61,565.79
2018-12-26 08:00:43,22.105,6.873,10.345,563.81,568.4,558.0,560.08
2018-12-27 08:00:43,22.22,6.909,10.399,570.0,571.85,562.22,563.0
2018-12-28 08:00:43,23.286,7.24,10.898,563.3,596.4,560.0,590.01
2019-01-02 08:00:43,23.64,7.35,11.064,609.98,612.0,595.01,598.98
2019-01-03 08:00:43,23.285,7.24,10.898,599.97,601.66,585.8,590.0
2019-01-04 08:00:43,23.759,7.387,11.12,587.28,607.67,582.02,602.0
2019-01-07 08:00:43,23.897,7.43,11.184,608.0,612.0,602.22,605.49
2019-01-08 08:00:43,23.869,7.421,11.171,605.5,612.0,600.28,604.79
2019-01-09 08:00:43,24.316,7.56,11.38,609.99,626.16,609.04,616.12
2019-01-10 08:00:43,24.421,7.593,11.429,617.13,624.88,610.25,618.77
2019-01-11 08:00:43,25.096,7.803,11.745,625.0,637.0,618.75,635.88
2019-01-14 08:00:43,24.651,7.665,11.537,633.0,635.89,621.55,624.6
2019-01-15 08:00:43,26.047,8.099,12.19,627.86,661.5,625.0,659.98
2019-01-16 08:00:43,26.092,8.112,12.211,658.0,665.65,653.6,661.1
2019-01-17 08:00:43,26.019,8.09,12.177,663.0,669.7,655.8,659.25
2019-01-18 08:00:43,26.98,8.389,12.627,665.0,690.2,661.5,683.61
2019-01-21 08:00:43,27.113,8.43,12.689,690.0,698.88,681.88,686.98
2019-01-22 08:00:43,26.482,8.234,12.394,686.0,686.0,665.22,671.0
2019-01-23 08:00:43,26.271,8.168,12.295,667.22,674.5,663.13,665.66
2019-01-24 08:00:43,26.541,8.252,12.422,670.3,677.83,664.68,672.5
2019-01-25 08:00:43,26.826,8.341,12.555,675.88,684.9,669.93,679.7
2019-01-28 08:00:43,26.719,8.308,12.505,684.0,693.98,676.03,677.0
2019-01-29 08:00:43,27.035,8.406,12.653,677.5,688.0,668.0,685.0
2019-01-30 08:00:43,26.68,8.295,12.486,684.99,686.22,676.0,676.0
2019-01-31 08:00:43,27.216,8.462,12.738,680.0,689.6,677.56,689.6
2019-02-01 08:00:43,27.337,8.5,12.794,697.04,699.0,689.61,692.67
2019-02-11 08:00:43,28.625,8.9,13.397,695.0,729.5,688.18,725.3
2019-02-12 08:00:43,28.334,8.81,13.261,723.0,725.49,715.2,717.92
2019-02-13 08:00:43,29.018,9.022,13.581,723.0,736.16,717.22,735.25
2019-02-14 08:00:43,29.093,9.046,13.616,731.2,743.66,730.14,737.16
2019-02-15 08:00:43,28.605,8.894,13.387,734.88,734.88,723.02,724.78
2019-02-18 08:00:43,29.205,9.081,13.669,731.0,744.95,731.0,740.0
2019-02-19 08:00:43,28.841,8.967,13.498,740.96,742.5,726.66,730.76
2019-02-20 08:00:43,28.495,8.86,13.336,735.0,735.0,716.06,722.0
2019-02-21 08:00:43,28.426,8.838,13.304,720.0,730.48,717.0,720.25
2019-02-22 08:00:43,28.653,8.909,13.41,717.0,728.49,714.1,726.01
2019-02-25 08:00:43,29.297,9.109,13.712,730.75,744.44,717.99,742.33
2019-02-26 08:00:43,28.706,8.925,13.435,747.8,749.18,726.0,727.35
2019-02-27 08:00:43,29.233,9.089,13.681,733.0,758.02,731.0,740.7
2019-02-28 08:00:43,29.798,9.265,13.946,737.9,763.42,736.95,755.01
2019-03-01 08:00:43,31.151,9.686,14.579,761.5,790.0,761.0,789.3
2019-03-04 08:00:43,30.858,9.594,14.442,795.0,798.33,777.22,781.86
2019-03-05 08:00:43,30.775,9.569,14.403,785.0,789.55,775.88,779.78
2019-03-06 08:00:43,30.311,9.424,14.186,775.0,779.5,765.88,768.0
2019-03-07 08:00:43,29.545,9.186,13.827,762.22,762.22,745.56,748.6
2019-03-08 08:00:43,29.107,9.05,13.622,737.9,746.83,733.65,737.5
2019-03-11 08:00:43,29.937,9.308,14.011,740.04,766.95,740.04,758.54
2019-03-12 08:00:43,29.403,9.142,13.761,763.82,763.83,739.0,745.01
2019-03-13 08:00:43,29.758,9.252,13.927,745.5,760.75,745.5,754.0
2019-03-14 08:00:43,30.705,9.547,14.37,757.0,785.0,754.0,778.0
2019-03-15 08:00:43,30.678,9.538,14.357,776.0,787.5,764.85,777.3
2019-03-18 08:00:43,31.972,9.941,14.963,778.8,814.53,777.0,810.09
2019-03-19 08:00:43,31.282,9.726,14.64,803.0,807.92,792.3,792.61
2019-03-20 08:00:43,31.289,9.729,14.644,790.0,802.3,785.0,792.8
2019-03-21 08:00:43,31.011,9.642,14.514,788.0,792.8,781.5,785.75
2019-03-22 08:00:43,31.337,9.743,14.666,788.22,799.98,785.0,794.0
2019-03-25 08:00:43,30.61,9.517,14.326,786.0,788.0,773.3,775.6
2019-03-26 08:00:43,30.508,9.486,14.278,780.0,785.94,764.1,773.0
2019-03-27 08:00:43,31.12,9.676,14.564,781.0,793.88,775.0,788.5
2019-03-28 08:00:43,31.842,9.9,14.902,793.43,814.48,785.68,806.8
2019-03-29 08:00:43,30.473,9.507,14.568,835.0,866.68,830.17,853.99
2019-04-01 08:00:43,30.652,9.563,14.654,860.0,868.95,851.0,859.0
2019-04-02 08:00:43,30.331,9.463,14.5,859.99,859.99,836.06,850.0
2019-04-03 08:00:43,30.135,9.402,14.406,840.12,851.74,834.21,844.5
2019-04-04 08:00:43,30.866,9.63,14.756,840.0,865.8,836.2,865.0
2019-04-08 08:00:43,32.122,10.022,15.356,900.0,908.0,890.12,900.2
2019-04-09 08:00:43,32.294,10.075,15.438,903.0,908.2,892.51,905.0
2019-04-10 08:00:43,33.828,10.554,16.172,903.0,951.9,900.0,947.99
2019-04-11 08:00:43,33.014,10.3,15.783,948.0,950.0,905.55,925.2
2019-04-12 08:00:43,32.615,10.175,15.592,909.0,919.99,900.01,914.0
2019-04-15 08:00:43,32.365,10.097,15.472,931.0,939.0,907.0,907.0
2019-04-16 08:00:43,33.539,10.464,16.034,904.9,939.9,901.22,939.9
2019-04-17 08:00:43,33.971,10.598,16.24,938.0,955.51,925.0,952.0
2019-04-18 08:00:43,33.739,10.526,16.129,945.41,954.68,936.22,945.5
2019-04-19 08:00:43,33.991,10.605,16.25,943.96,960.95,931.31,952.56
2019-04-22 08:00:43,33.871,10.567,16.192,959.5,978.89,940.61,949.2
2019-04-23 08:00:43,34.79,10.854,16.631,951.0,981.22,949.2,974.95
2019-04-24 08:00:43,34.613,10.799,16.547,979.88,990.0,951.22,970.0
2019-04-25 08:00:43,31.551,9.644,15.374,968.79,973.99,951.22,952.37
2019-04-26 08:00:43,31.307,9.569,15.255,946.3,959.88,945.0,945.0
2019-04-29 08:00:43,32.2,9.842,15.69,945.0,989.0,935.0,971.97
2019-04-30 08:00:43,32.268,9.863,15.723,968.0,984.96,963.11,974.0
2019-05-06 08:00:43,30.015,9.174,14.626,925.5,935.0,893.0,906.0
2019-05-07 08:00:43,29.485,9.012,14.367,893.28,913.94,870.22,890.0
2019-05-08 08:00:43,29.299,8.955,14.277,860.0,901.8,860.0,884.4
2019-05-09 08:00:43,28.452,8.696,13.864,875.0,879.87,842.5,858.81
2019-05-10 08:00:43,30.052,9.185,14.644,875.66,910.78,868.19,907.12
2019-05-13 08:00:43,29.551,9.032,14.4,898.86,910.98,884.0,892.0
2019-05-14 08:00:43,29.371,8.977,14.312,885.0,906.0,873.0,886.57
2019-05-15 08:00:43,30.711,9.387,14.965,890.24,933.0,890.24,927.0
2019-05-16 08:00:43,30.807,9.416,15.012,919.0,932.0,905.0,929.91
2019-05-17 08:00:43,30.041,9.182,14.638,927.02,932.3,900.1,906.79
2019-05-20 08:00:43,29.318,8.961,14.286,900.0,900.0,871.0,884.96
2019-05-21 08:00:43,29.65,9.063,14.448,885.0,910.0,872.02,895.0
2019-05-22 08:00:43,29.419,8.992,14.335,894.98,904.0,880.0,888.0
2019-05-23 08:00:43,28.524,8.718,13.899,881.0,883.98,856.22,861.0
2019-05-24 08:00:43,29.104,8.896,14.182,865.0,885.0,864.44,878.5
2019-05-27 08:00:43,29.12,8.901,14.19,879.1,882.99,860.05,879.0
2019-05-28 08:00:43,29.419,8.992,14.335,877.99,907.49,875.02,888.0
2019-05-29 08:00:43,30.211,9.234,14.721,888.01,924.95,888.01,911.91
